archetype,opp_archetype,w,l,d,matches,matches_wl,p_win,p_lose,p_draw,p_win_nodraw,p_lose_nodraw
Hardened Scales,Grixis Delver,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Hardened Scales,Merfolk,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Hardened Scales,Painter,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Hardened Scales,Sneak and Show,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
Hardened Scales,UR Delver,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
Helm of Obedience,Ad Nauseam Tendrils,0,3,0,3,3,0.0,1.0,0.0,0.0,0.0
Helm of Obedience,BUG Delver,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Helm of Obedience,Bant Control,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Helm of Obedience,Burn,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Helm of Obedience,Death and Taxes,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Helm of Obedience,Elves,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Helm of Obedience,Golgari Depths,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Helm of Obedience,Miracles,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Helm of Obedience,Mono-Red Prison,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
High Tide,Ad Nauseam Tendrils,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
High Tide,Death and Taxes,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
High Tide,Miracles,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
High Tide,RUG Delver,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Hogaak,12-Post,2,4,0,6,6,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
Hogaak,4C Astrolabe,6,0,0,6,6,1.0,0.0,0.0,1.0,1.0
Hogaak,4C Loam,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Hogaak,Abzan Depths,0,4,0,4,4,0.0,1.0,0.0,0.0,0.0
Hogaak,Ad Nauseam Tendrils,13,6,0,19,19,0.6842105263157895,0.3157894736842105,0.0,0.6842105263157895,0.6842105263157895
Hogaak,Aluren,1,2,0,3,3,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
Hogaak,Artifact Echo,1,4,0,5,5,0.2,0.8,0.0,0.2,0.2
Hogaak,BUG Control,5,2,1,8,7,0.625,0.25,0.125,0.7142857142857143,0.7142857142857143
Hogaak,BUG Delver,8,4,0,12,12,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
Hogaak,Bant Control,3,0,0,3,3,1.0,0.0,0.0,1.0,1.0
Hogaak,Bant Loam,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Hogaak,Bant Miracles,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Hogaak,Bant Stoneblade,4,1,0,5,5,0.8,0.2,0.0,0.8,0.8
Hogaak,Bomberman,1,3,0,4,4,0.25,0.75,0.0,0.25,0.25
Hogaak,Burn,2,1,0,3,3,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
Hogaak,Death and Taxes,13,4,0,17,17,0.7647058823529411,0.23529411764705882,0.0,0.7647058823529411,0.7647058823529411
Hogaak,Death's Shadow,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Hogaak,Dredge,0,5,0,5,5,0.0,1.0,0.0,0.0,0.0
Hogaak,Eldrazi Post,2,1,0,3,3,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
Hogaak,Eldrazi Stompy,6,5,0,11,11,0.5454545454545454,0.45454545454545453,0.0,0.5454545454545454,0.5454545454545454
Hogaak,Elves,5,5,0,10,10,0.5,0.5,0.0,0.5,0.5
Hogaak,Esper Hatebears,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Hogaak,Esper Thopter,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Hogaak,Food Chain,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
Hogaak,Goblins,3,0,0,3,3,1.0,0.0,0.0,1.0,1.0
Hogaak,Golgari Depths,2,17,0,19,19,0.10526315789473684,0.8947368421052632,0.0,0.10526315789473684,0.10526315789473684
Hogaak,Grixis Control,4,1,1,6,5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.8,0.8
Hogaak,Grixis Delver,10,8,0,18,18,0.5555555555555556,0.4444444444444444,0.0,0.5555555555555556,0.5555555555555556
Hogaak,Grixis Pyromancer,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Hogaak,Hogaak,5,5,0,10,10,0.5,0.5,0.0,0.5,0.5
Hogaak,Humans,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Hogaak,Infect,2,1,0,3,3,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
Hogaak,Jeskai Mentor,0,2,1,3,2,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
Hogaak,Jeskai Stoneblade,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
Hogaak,Jund,0,1,1,2,1,0.0,0.5,0.5,0.0,0.0
Hogaak,Lands,3,1,0,4,4,0.75,0.25,0.0,0.75,0.75
Hogaak,Maverick,6,0,0,6,6,1.0,0.0,0.0,1.0,1.0
Hogaak,Merfolk,3,0,0,3,3,1.0,0.0,0.0,1.0,1.0
Hogaak,Miracles,9,7,0,16,16,0.5625,0.4375,0.0,0.5625,0.5625
Hogaak,Mono-Red Prison,0,6,0,6,6,0.0,1.0,0.0,0.0,0.0
Hogaak,Mono-Red Prowess,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Hogaak,Ninjas,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Hogaak,Omni-Tell,1,2,0,3,3,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
Hogaak,Oracle Opposition,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Hogaak,Other,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Hogaak,Painter,3,1,0,4,4,0.75,0.25,0.0,0.75,0.75
Hogaak,Power Artifact Karn,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Hogaak,Punishing Eldrazi,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Hogaak,RUG Delver,5,4,1,10,9,0.5,0.4,0.1,0.5555555555555556,0.5555555555555556
Hogaak,Reanimator,7,5,0,12,12,0.5833333333333334,0.4166666666666667,0.0,0.5833333333333334,0.5833333333333334
Hogaak,Reanimator Depths,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Hogaak,Selesnya Depths,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Hogaak,Sneak Attack,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Hogaak,Sneak and Show,5,5,0,10,10,0.5,0.5,0.0,0.5,0.5
Hogaak,Stryfo Pile,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Hogaak,Tin Fins,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Hogaak,Turbo Depths,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Hogaak,U/B Delver,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Hogaak,U/B Midrange,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Hogaak,UR Delver,11,7,0,18,18,0.6111111111111112,0.3888888888888889,0.0,0.6111111111111112,0.6111111111111112
Hogaak,UW Stoneblade,5,2,0,7,7,0.7142857142857143,0.2857142857142857,0.0,0.7142857142857143,0.7142857142857143
Hogaak,Unknown,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Hogaak,Urza ThopterSword,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Hogaak,White Eldrazi,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Hogaak Depths,Bant Mentor,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Hogaak Depths,Bant Stoneblade,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Hogaak Depths,Burn,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Hogaak Depths,Eldrazi Stompy,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Hogaak Depths,Elves,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
Hogaak Depths,Grixis Delver,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Hogaak Depths,Miracles,2,1,0,3,3,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
Hogaak Depths,Reanimator Delver,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Hogaak Depths,UR Delver,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
Hogaak Depths,UW Stoneblade,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Hogaak Depths,White Eldrazi,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Humans,12-Post,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Humans,4C Astrolabe,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
Humans,Ad Nauseam Tendrils,3,0,0,3,3,1.0,0.0,0.0,1.0,1.0
Humans,Aluren,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Humans,BUG Delver,0,4,0,4,4,0.0,1.0,0.0,0.0,0.0
Humans,Bant Stoneblade,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Humans,Bomberman,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Humans,Bonus Round,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Humans,Burn,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Humans,Death and Taxes,0,3,0,3,3,0.0,1.0,0.0,0.0,0.0
Humans,Death's Shadow,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Humans,Eldrazi Post,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Humans,Eldrazi Stompy,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Humans,Elves,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Humans,Goblins,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Humans,Golgari Depths,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Humans,Grixis Control,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Humans,Grixis Delver,3,2,0,5,5,0.6,0.4,0.0,0.6,0.6
Humans,Hogaak,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Humans,Infect,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Humans,Miracles,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
Humans,Mono-Red Prison,2,1,0,3,3,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
Humans,Mono-White Angels,0,0,1,1,0,0.0,0.0,1.0,,
Humans,Pox,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Humans,RUG Delver,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Humans,Reanimator,3,2,0,5,5,0.6,0.4,0.0,0.6,0.6
Humans,Selesnya Depths,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Humans,Sneak and Show,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
Humans,Soldiers,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Humans,Turbo Depths,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Humans,UR Delver,3,2,0,5,5,0.6,0.4,0.0,0.6,0.6
Humans,UW Stoneblade,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Humans,Unknown,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Infect,12-Post,3,1,0,4,4,0.75,0.25,0.0,0.75,0.75
Infect,4C Astrolabe,1,2,0,3,3,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
Infect,4C Loam,2,1,0,3,3,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
Infect,Abzan,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Infect,Ad Nauseam Tendrils,8,6,0,14,14,0.5714285714285714,0.42857142857142855,0.0,0.5714285714285714,0.5714285714285714
Infect,Artifact Echo,3,2,0,5,5,0.6,0.4,0.0,0.6,0.6
Infect,BUG Control,0,2,1,3,2,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
Infect,BUG Delver,4,6,0,10,10,0.4,0.6,0.0,0.4,0.4
Infect,Bant Control,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
Infect,Bant Miracles,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Infect,Bant Stoneblade,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Infect,Bomberman,0,3,0,3,3,0.0,1.0,0.0,0.0,0.0
Infect,Burn,3,2,0,5,5,0.6,0.4,0.0,0.6,0.6
Infect,Death and Taxes,11,6,2,19,17,0.5789473684210527,0.3157894736842105,0.10526315789473684,0.6470588235294118,0.6470588235294118
Infect,Death's Shadow,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
Infect,Dino Stompy,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Infect,Dredge,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
Infect,Eldrazi Post,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
Infect,Eldrazi Stompy,0,4,1,5,4,0.0,0.8,0.2,0.0,0.0
Infect,Elves,6,3,0,9,9,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
Infect,Esper Thopter,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Infect,Food Chain,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Infect,Goblins,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Infect,Golgari Depths,5,8,1,14,13,0.35714285714285715,0.5714285714285714,0.07142857142857142,0.38461538461538464,0.38461538461538464
Infect,Grixis Control,1,2,0,3,3,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
Infect,Grixis Delver,2,6,0,8,8,0.25,0.75,0.0,0.25,0.25
Infect,Grixis Pyromancer,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Infect,Hogaak,1,2,0,3,3,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
Infect,Humans,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Infect,Infect,3,3,0,6,6,0.5,0.5,0.0,0.5,0.5
Infect,Jeskai Mentor,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Infect,Jeskai Stoneblade,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Infect,Lands,2,4,0,6,6,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
Infect,Maverick,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Infect,Merfolk,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Infect,Miracles,10,0,0,10,10,1.0,0.0,0.0,1.0,1.0
Infect,Mono-Red Prison,5,6,0,11,11,0.45454545454545453,0.5454545454545454,0.0,0.45454545454545453,0.45454545454545453
Infect,Nic Fit,2,1,0,3,3,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
Infect,Ninjas,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Infect,Omni-Tell,1,2,0,3,3,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
Infect,Painter,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Infect,Pox,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Infect,Punishing Eldrazi,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Infect,RUG Delver,2,6,0,8,8,0.25,0.75,0.0,0.25,0.25
Infect,Reanimator,4,5,0,9,9,0.4444444444444444,0.5555555555555556,0.0,0.4444444444444444,0.4444444444444444
Infect,Red Eldrazi,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Infect,Selesnya Depths,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
Infect,Sneak and Show,4,3,0,7,7,0.5714285714285714,0.42857142857142855,0.0,0.5714285714285714,0.5714285714285714
Infect,The Epic Storm,3,0,0,3,3,1.0,0.0,0.0,1.0,1.0
Infect,Turbo Depths,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Infect,UR Delver,7,10,0,17,17,0.4117647058823529,0.5882352941176471,0.0,0.4117647058823529,0.4117647058823529
Infect,UW Stoneblade,4,4,0,8,8,0.5,0.5,0.0,0.5,0.5
Infect,Unknown,4,0,0,4,4,1.0,0.0,0.0,1.0,1.0
Infect,Urza ThopterSword,1,2,0,3,3,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
Infect,White Eldrazi,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Izzet Phoenix,BUG Delver,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Izzet Phoenix,Bomberman,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Izzet Phoenix,Death and Taxes,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Izzet Phoenix,Dredge,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
Izzet Phoenix,Eldrazi Stompy,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Izzet Phoenix,Grixis Delver,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Izzet Phoenix,Jeskai Mentor,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Izzet Phoenix,Lands,0,0,1,1,0,0.0,0.0,1.0,,
Izzet Phoenix,Miracles,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Izzet Phoenix,Mono-Red Prison,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Izzet Phoenix,RUG Delver,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Izzet Phoenix,Sneak and Show,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Jeskai Mentor,12-Post,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Jeskai Mentor,4C Astrolabe,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Jeskai Mentor,4C Loam,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Jeskai Mentor,Abzan,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Jeskai Mentor,Abzan Depths,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Jeskai Mentor,Ad Nauseam Tendrils,3,8,0,11,11,0.2727272727272727,0.7272727272727273,0.0,0.2727272727272727,0.2727272727272727
Jeskai Mentor,Aluren,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
Jeskai Mentor,Artifact Echo,1,2,0,3,3,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
Jeskai Mentor,BUG Control,2,3,0,5,5,0.4,0.6,0.0,0.4,0.4
Jeskai Mentor,BUG Delver,9,3,1,13,12,0.6923076923076923,0.23076923076923078,0.07692307692307693,0.75,0.75
Jeskai Mentor,BUG Zenith Oko,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Jeskai Mentor,Bant Control,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Jeskai Mentor,Blazing Infect,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Jeskai Mentor,Bomberman,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
Jeskai Mentor,Bonus Round,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Jeskai Mentor,Burn,1,3,0,4,4,0.25,0.75,0.0,0.25,0.25
Jeskai Mentor,Death and Taxes,5,9,2,16,14,0.3125,0.5625,0.125,0.35714285714285715,0.35714285714285715
Jeskai Mentor,Death's Shadow,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
Jeskai Mentor,Dino Stompy,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Jeskai Mentor,Dredge,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Jeskai Mentor,Eldrazi Post,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
Jeskai Mentor,Eldrazi Stompy,2,2,0,4,4,0.5,0.5,0.0,0.5,0.5
Jeskai Mentor,Elves,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Jeskai Mentor,Enchantress,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
Jeskai Mentor,Food Chain,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Jeskai Mentor,Golgari Depths,3,2,1,6,5,0.5,0.3333333333333333,0.16666666666666666,0.6,0.6
Jeskai Mentor,Grixis Control,3,0,1,4,3,0.75,0.0,0.25,1.0,1.0
Jeskai Mentor,Grixis Delver,5,1,0,6,6,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.8333333333333334
Jeskai Mentor,Hogaak,2,0,1,3,2,0.6666666666666666,0.0,0.3333333333333333,1.0,1.0
Jeskai Mentor,Infect,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Jeskai Mentor,Izzet Phoenix,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Jeskai Mentor,Jeskai Mentor,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Jeskai Mentor,Jeskai Stoneblade,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
Jeskai Mentor,Lands,2,5,0,7,7,0.2857142857142857,0.7142857142857143,0.0,0.2857142857142857,0.2857142857142857
Jeskai Mentor,Martyr Proclamation,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Jeskai Mentor,Maverick,0,2,1,3,2,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
Jeskai Mentor,Merfolk,1,2,0,3,3,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
Jeskai Mentor,Miracles,4,13,1,18,17,0.2222222222222222,0.7222222222222222,0.05555555555555555,0.23529411764705882,0.23529411764705882
Jeskai Mentor,Mono-Red Prison,8,5,0,13,13,0.6153846153846154,0.38461538461538464,0.0,0.6153846153846154,0.6153846153846154
Jeskai Mentor,Mono-White Angels,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Jeskai Mentor,Natural Order,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Jeskai Mentor,Nic Fit,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Jeskai Mentor,Ninjas,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Jeskai Mentor,Omni-Tell,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
Jeskai Mentor,Oracle Opposition,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Jeskai Mentor,Pox,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Jeskai Mentor,RUG Delver,2,1,0,3,3,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
Jeskai Mentor,Reanimator,4,2,0,6,6,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
Jeskai Mentor,Reanimator Depths,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Jeskai Mentor,Red Eldrazi,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
Jeskai Mentor,Selesnya Depths,2,6,0,8,8,0.25,0.75,0.0,0.25,0.25
Jeskai Mentor,Sneak and Show,1,4,0,5,5,0.2,0.8,0.0,0.2,0.2
Jeskai Mentor,Splinter Twin,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Jeskai Mentor,Standstill,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Jeskai Mentor,The Epic Storm,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Jeskai Mentor,ThopterSword,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Jeskai Mentor,Turbo Depths,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Jeskai Mentor,U/B Midrange,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Jeskai Mentor,U/B Reanimator,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
Jeskai Mentor,UR Delver,7,7,1,15,14,0.4666666666666667,0.4666666666666667,0.06666666666666667,0.5,0.5
Jeskai Mentor,UW Stoneblade,3,2,0,5,5,0.6,0.4,0.0,0.6,0.6
Jeskai Mentor,W/B Stoneblade,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Jeskai Mentor,White Eldrazi,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Jeskai Mentor,Wishclaw Foundry,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Jeskai Stoneblade,4C Astrolabe,0,0,1,1,0,0.0,0.0,1.0,,
Jeskai Stoneblade,Ad Nauseam Tendrils,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Jeskai Stoneblade,Aluren,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Jeskai Stoneblade,BUG Control,0,1,1,2,1,0.0,0.5,0.5,0.0,0.0
Jeskai Stoneblade,BUG Delver,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Jeskai Stoneblade,Death and Taxes,3,0,0,3,3,1.0,0.0,0.0,1.0,1.0
Jeskai Stoneblade,Eldrazi Stompy,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Jeskai Stoneblade,Golgari Depths,0,1,1,2,1,0.0,0.5,0.5,0.0,0.0
Jeskai Stoneblade,Grixis Control,1,0,1,2,1,0.5,0.0,0.5,1.0,1.0
Jeskai Stoneblade,Grixis Delver,0,0,1,1,0,0.0,0.0,1.0,,
Jeskai Stoneblade,Hogaak,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
Jeskai Stoneblade,Infect,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Jeskai Stoneblade,Jeskai Mentor,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
Jeskai Stoneblade,Lands,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Jeskai Stoneblade,Merfolk,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Jeskai Stoneblade,Miracles,1,1,1,3,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5
Jeskai Stoneblade,Mono-Red Prison,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Jeskai Stoneblade,Omni-Tell,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Jeskai Stoneblade,RUG Delver,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Jeskai Stoneblade,Reanimator,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Jeskai Stoneblade,Sneak and Show,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
Jeskai Stoneblade,Stryfo Pile,0,0,1,1,0,0.0,0.0,1.0,,
Jeskai Stoneblade,UR Delver,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Jund,12-Post,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Jund,4C Loam,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Jund,Abzan,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Jund,Elves,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Jund,Food Chain,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Jund,Golgari Depths,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Jund,Hogaak,1,0,1,2,1,0.5,0.0,0.5,1.0,1.0
Jund,Jund,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Jund,Lands,0,0,1,1,0,0.0,0.0,1.0,,
Jund,Miracles,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Jund,Mono-Blue Delver,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Jund,Mono-Red Prison,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
